"name","time","EncodingPath","Producer","acl.in.rpf.packets","active.routes.count","af.name","as","backup.routes.count","bandwidth","bytes.received","bytes.sent","carrier.transitions","checksum.error.packets","class.stats__class.name","class.stats__general.stats__total.drop.bytes","class.stats__general.stats__total.drop.packets","class.stats__general.stats__total.drop.rate","class.stats__general.stats__total.transmit.rate","class.stats__general.stats__transmit.bytes","class.stats__general.stats__transmit.packets","class.stats__queue.stats.array__conform.bytes","class.stats__queue.stats.array__conform.packets","class.stats__queue.stats.array__exceed.bytes","class.stats__queue.stats.array__exceed.packets","class.stats__queue.stats.array__queue.average.length__unit","class.stats__queue.stats.array__queue.average.length__value","class.stats__queue.stats.array__queue.id","class.stats__queue.stats.array__random.drop.bytes","class.stats__queue.stats.array__random.drop.packets","class.stats__queue.stats.array__tail.drop.bytes","class.stats__queue.stats.array__tail.drop.packets","crc.errors","deleted.routes.count","df.unreachable.packets","discard.packets","encapsulation.failure.packets","fragmenation.consumed.packets","fragmenation.failure.packets","free.application.memory","free.physical.memory","global__established.neighbors.count.total","global__neighbors.count.total","global__nexthop.count","global__restart.count","gre.error.drop","gre.lookup.failed.drop","incomplete.adjacency.packets","input.data.rate","input.drops","input.errors","input.ignored.packets","input.load","input.packet.rate","input.queue.drops","instance.name","interface.name","lisp.decap.error.drops","lisp.encap.error.drops","lisp.punt.drops","load.interval","mpls.disabled.interface","multi.label.drops","no.route.packets","node.name","null.packets","output.buffer.failures","output.data.rate","output.drops","output.errors","output.load","output.packet.rate","output.queue.drops","packets.received","packets.sent","paths.count","peak.input.data.rate","peak.input.packet.rate","peak.output.data.rate","peak.output.packet.rate","performance.statistics__global__configuration.items.processed","performance.statistics__global__ipv4rib.server__is.rib.connection.up","performance.statistics__global__ipv4rib.server__rib.connection.up.count","performance.statistics__vrf__inbound.update.messages","policy.name","protocol.route.memory","punt.unreachable.packets","ram.memory","reliability","route.table.name","routes.counts","rp.destination.drop.packets","rpf.check.failure.packets","saf.name","system.ram.memory","total.cpu.fifteen.minute","total.cpu.five.minute","total.cpu.one.minute","total.number.of.drop.packets","unresolved.prefix.packets","unsupported.feature.packets","vrf.name","vrf__neighbors.count","vrf__network.count","vrf__path.count","vrf__update.messages.received"
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","0","0","0","0","","","1078","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","0","0","0","0","1.216376072015e+12","8.13289432e+08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","","","","","","","0","0","0","0","","","1072","0","0","2.946566e+06","1961","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","0","0","0","0","","","1060","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","","","","","policy-param-unit-ms","0","1063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","","","","","","","0","0","0","0","","","1056","0","0","1.484366e+06","989","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","0","0","0","0","","","1062","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","","","","","","","","","","","policy-param-unit-bytes","0","1072","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","","","","","policy-param-unit-bytes","0","1060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","","","","","","","0","0","0","0","","","1077","0","0","2.1739278e+07","14321","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","0","0","0","0","3.421457085757e+12","2.310345715e+09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","","","","","","","","","","","policy-param-unit-bytes","0","1077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","","","","","policy-param-unit-bytes","0","1063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","","","","","policy-param-unit-ms","0","1060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","0","0","0","0","9.00299454394e+11","6.02523061e+08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","0","0","0","0","","","1079","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","2.946566e+06","1961","0","4962866","2.84939294573701e+14","1.9898309065e+11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","","","","","policy-param-unit-ms","0","1076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","0","0","0","0","4.26600892192e+11","2.827724e+08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440957000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","","","","","policy-param-unit-bytes","0","1062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/1/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","0","0","0","0","1.8340571056102e+13","1.2082065031e+10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","0","0","0","0","1.292646847453e+12","8.64325151e+08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","","","","","policy-param-unit-bytes","0","1054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","","","","","","","","","","","policy-param-unit-ms","0","1053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","","","","","policy-param-unit-ms","0","1036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","0","0","0","0","","","1038","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","","","","","","","","","","","policy-param-unit-bytes","0","1037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","0","0","0","0","","","1055","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","","","","","policy-param-unit-bytes","0","1036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","","","","","policy-param-unit-ms","0","1055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","","","","","policy-param-unit-ms","0","1039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","0","0","0","0","","","1039","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","","","","","","","","","","","policy-param-unit-bytes","0","1032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","0","0","0","0","6.36679518978e+11","4.20344812e+08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","","","","","","","","","","","policy-param-unit-bytes","0","1048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","0","0","0","0","1.274780945558e+12","8.52442835e+08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","","","","","policy-param-unit-bytes","0","1038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","","","","","","","0","0","0","0","","","1053","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","0","0","0","0","","","1054","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","0","0","0","0","3.42999553225e+12","2.314195364e+09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","","","","","","","0","0","0","0","","","1032","0","0","2.42200964776e+11","1.64144656e+08","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","","","","","","","","","","","policy-param-unit-ms","0","1037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","0","0","0","0","","","1052","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","","","","","","","","","","","policy-param-unit-bytes","0","1039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-premium","","","","","","","","","","","policy-param-unit-ms","0","1054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","","","","","policy-param-unit-ms","0","1052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","2.9886384e+07","19688","0","0","1.9901762539558e+13","1.3110520935e+10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","4.7283399968e+10","3.1926439e+07","0","86864691","2.417144126813596e+15","1.697710550208e+12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","0","0","0","0","3.6790467907e+11","2.45599662e+08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","","","","","policy-param-unit-bytes","0","1052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","class-default","2.42200964776e+11","1.64144656e+08","0","76687537","2.637479375858888e+15","1.85048174427e+12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-default","","","","","","","","","","","policy-param-unit-bytes","0","1053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/34","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-best-effort","","","","","","","0","0","0","0","","","1036","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
"Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","1501867440958000000","Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/output/statistics","dr02","","","","","","","","","","","egress-network-control-both","0","0","0","0","3.998042255965e+12","2.701393297e+09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HundredGigE0/0/0/35","","","","","","","","","","","","","","","","","","","","","","","","","","","","Egress_policy_us_New","","","","","","","","","","","","","","","","","","","","",""
